episode_id,player_idx,final_label,window_size,t_soft,phase_t_soft,delta_own_ship_ratio,start_own_ship_ratio,delta_own_prod_ratio,start_own_prod_ratio,delta_own_planet_ratio,start_own_planet_ratio,delta_ship_gap,start_ship_gap,delta_prod_gap,start_prod_gap,delta_n_own_planets,start_n_own_planets,delta_n_neutral_planets,start_n_neutral_planets,delta_n_enemy_planets,start_n_enemy_planets,delta_own_ships_total,start_own_ships_total,delta_own_prod_total,start_own_prod_total,delta_mean_own_ships,start_mean_own_ships,delta_max_own_ships,start_max_own_ships,delta_std_own_ships,start_std_own_ships,delta_own_fleets_count,start_own_fleets_count,delta_own_fleets_ships,start_own_fleets_ships,delta_enemy_fleets_count,start_enemy_fleets_count,delta_enemy_fleets_ships,start_enemy_fleets_ships,delta_fleet_balance,start_fleet_balance,delta_own_under_threat_count,start_own_under_threat_count,delta_own_under_threat_ships,start_own_under_threat_ships,delta_enemy_contested_count,start_enemy_contested_count,delta_neutral_contested_count,start_neutral_contested_count,delta_incoming_enemy_to_own,start_incoming_enemy_to_own,delta_incoming_own_reinforce,start_incoming_own_reinforce,delta_net_incoming_own,start_net_incoming_own,delta_closest_threat_dist,start_closest_threat_dist
75929958,0,1,32,109,0.677,0.1612,0.4416,0.09890000000000004,0.4844,0.13330000000000003,0.45,51.0,101.0,6.0,6.0,3.0,18.0,-6.0,8.0,-1.0,14.0,-45.0,344.0,4.0,31.0,-4.869999999999999,19.11,-5.0,39.0,-1.7500000000000009,8.88,7.0,14.0,127.0,259.0,-3.0,19.0,-50.0,337.0,177.0,-78.0,-2.0,5.0,-62.0,106.0,2.0,5.0,-2.0,2.0,-120.0,267.0,75.0,75.0,195.0,-192.0,0.1014,0.0168
75929958,1,0,32,112,0.6957,0.06690000000000002,0.1752,-0.03949999999999998,0.4062,-0.041700000000000015,0.375,-28.0,-231.0,-9.0,-5.0,-3.0,15.0,-5.0,7.0,4.0,18.0,39.0,106.0,-4.0,26.0,5.01,7.07,4.0,24.0,2.130000000000001,6.84,-3.0,18.0,-45.0,308.0,7.0,12.0,146.0,191.0,-191.0,117.0,-3.0,5.0,3.0,13.0,-2.0,10.0,-3.0,4.0,-4.0,151.0,89.0,28.0,93.0,-123.0,-0.0692,0.0928
75930440,0,1,37,135,0.7297,0.09709999999999996,0.4072,0.1184,0.4342,0.08329999999999999,0.4167,101.0,59.0,18.0,-1.0,2.0,10.0,0.0,5.0,-2.0,9.0,265.0,204.0,9.0,33.0,18.68,20.4,44.0,45.0,14.05,15.0,-7.0,14.0,-107.0,213.0,-1.0,7.0,0.0,95.0,-107.0,118.0,-1.0,1.0,-16.0,16.0,-3.0,3.0,-1.0,2.0,-54.0,54.0,0.0,96.0,54.0,42.0,0.935,0.065
75930440,1,0,37,135,0.7297,0.042899999999999994,0.2894,-0.1185,0.4474,-0.08329999999999999,0.375,-101.0,-59.0,-18.0,1.0,-2.0,9.0,0.0,5.0,2.0,10.0,164.0,145.0,-9.0,34.0,28.03,16.11,37.0,50.0,9.700000000000001,13.42,-1.0,7.0,0.0,95.0,-7.0,14.0,-107.0,213.0,107.0,-118.0,-2.0,2.0,-31.0,31.0,-2.0,2.0,1.0,0.0,-75.0,75.0,36.0,41.0,111.0,-34.0,0.9742999999999999,0.0257
75930516,0,1,38,147,0.7617,0.05269999999999997,0.6641,0.0736,0.5588,0.10719999999999996,0.5714,302.0,347.0,10.0,8.0,3.0,16.0,0.0,0.0,-3.0,12.0,371.0,702.0,5.0,38.0,12.589999999999996,43.88,-197.0,367.0,-46.17,86.59,-4.0,9.0,-46.0,117.0,-2.0,11.0,-57.0,183.0,11.0,-66.0,-4.0,4.0,-60.0,60.0,-3.0,5.0,0.0,0.0,-85.0,123.0,2.0,15.0,87.0,-108.0,-0.06470000000000001,0.1228
75930516,1,0,38,147,0.7617,-0.05269999999999997,0.3359,-0.0736,0.4412,-0.10719999999999996,0.4286,-302.0,-347.0,-10.0,-8.0,-3.0,12.0,0.0,0.0,3.0,16.0,69.0,355.0,-5.0,30.0,17.53,29.58,71.0,82.0,39.28,19.93,-2.0,11.0,-57.0,183.0,-4.0,9.0,-46.0,117.0,-11.0,66.0,-1.0,1.0,-15.0,15.0,-3.0,5.0,0.0,0.0,-48.0,102.0,28.0,60.0,76.0,-42.0,0.010799999999999997,0.0204
75930627,0,1,35,120,0.6818,0.052700000000000025,0.3953,0.10000000000000003,0.425,0.15000000000000002,0.4,31.0,112.0,7.0,5.0,3.0,8.0,-1.0,7.0,-2.0,5.0,68.0,255.0,4.0,17.0,-2.5199999999999996,31.88,-5.0,59.0,-2.8200000000000003,19.75,-3.0,6.0,-30.0,54.0,-4.0,4.0,-50.0,50.0,20.0,4.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,0.0,-11.0,11.0,-13.0,26.0,-2.0,15.0,0.8983,0.1017
75930627,1,0,35,143,0.8125,0.07690000000000002,0.1261,-0.024999999999999994,0.25,0.0,0.2,-101.0,-191.0,-6.0,-10.0,0.0,4.0,-2.0,6.0,2.0,10.0,78.0,69.0,-1.0,10.0,19.5,17.25,23.0,26.0,3.74,6.5,-2.0,3.0,-33.0,44.0,0.0,3.0,19.0,28.0,-52.0,16.0,-1.0,1.0,-11.0,11.0,-2.0,2.0,0.0,0.0,20.0,27.0,11.0,0.0,-9.0,-27.0,-0.2701,0.379
75930684,0,1,52,214,0.8137,-0.03380000000000005,0.6781,0.1191000000000001,0.5125,0.1528,0.4722,-566.0,910.0,11.0,15.0,3.0,17.0,-5.0,7.0,-2.0,12.0,-733.0,1260.0,7.0,41.0,-47.77,74.12,-71.0,184.0,-23.769999999999996,47.73,118.0,0.0,1921.0,0.0,-5.0,13.0,-148.0,274.0,2069.0,-274.0,-2.0,2.0,-43.0,43.0,9.0,0.0,1.0,0.0,-123.0,196.0,1040.0,0.0,1163.0,-196.0,0.014799999999999997,0.0183
75930684,1,0,52,214,0.8137,0.0353,0.1884,-0.03550000000000003,0.325,-0.020799999999999985,0.3333,566.0,-910.0,-11.0,-15.0,-2.0,12.0,-5.0,7.0,3.0,17.0,-167.0,350.0,-4.0,26.0,-10.870000000000001,29.17,-21.0,69.0,-0.4800000000000004,19.14,-5.0,13.0,-148.0,274.0,118.0,0.0,1921.0,0.0,-2069.0,274.0,9.0,0.0,174.0,0.0,-2.0,7.0,0.0,1.0,849.0,0.0,-28.0,50.0,-877.0,50.0,-0.9819,1.0
75936669,0,1,39,156,0.8,0.2229,0.529,-0.006199999999999983,0.6,0.05359999999999998,0.5714,447.0,54.0,2.0,12.0,4.0,16.0,2.0,0.0,-2.0,12.0,208.0,492.0,2.0,36.0,4.25,30.75,36.0,61.0,9.73,18.24,-2.0,12.0,-3.0,120.0,-1.0,7.0,-65.0,105.0,62.0,15.0,-1.0,1.0,-35.0,35.0,1.0,5.0,1.0,0.0,-54.0,94.0,-36.0,66.0,18.0,-28.0,-0.0373,0.1211
75936669,1,0,39,161,0.8256,-0.25239999999999996,0.3989,0.027100000000000013,0.3167,0.02679999999999999,0.2857,-421.0,-152.0,3.0,-22.0,2.0,8.0,1.0,0.0,1.0,20.0,-178.0,300.0,3.0,19.0,-25.3,37.5,-27.0,65.0,-5.280000000000001,16.19,-1.0,10.0,-22.0,115.0,-1.0,12.0,13.0,127.0,-35.0,-12.0,4.0,0.0,25.0,0.0,-5.0,8.0,0.0,0.0,50.0,56.0,35.0,0.0,-15.0,-56.0,-0.06740000000000002,0.1768
75937738,0,0,40,170,0.8374,-0.020899999999999974,0.2884,-0.023799999999999988,0.3438,-0.06109999999999999,0.3611,-168.0,-167.0,-8.0,-23.0,-1.0,13.0,1.0,3.0,4.0,20.0,-7.0,263.0,-1.0,33.0,1.0999999999999979,20.23,-31.0,82.0,-3.3599999999999994,21.58,6.0,15.0,34.0,336.0,9.0,33.0,379.0,589.0,-345.0,-253.0,3.0,2.0,68.0,9.0,1.0,7.0,-2.0,2.0,178.0,67.0,130.0,25.0,-48.0,-42.0,-0.0015000000000000013,0.0212
75937738,1,1,40,168,0.8276,0.13730000000000003,0.445,0.05919999999999992,0.5208,0.07499999999999996,0.5,167.0,113.0,10.0,11.0,5.0,18.0,1.0,3.0,-2.0,15.0,116.0,429.0,8.0,50.0,-0.129999999999999,23.83,17.0,67.0,0.009999999999999787,15.89,8.0,32.0,291.0,559.0,7.0,15.0,-58.0,354.0,349.0,205.0,-3.0,3.0,-68.0,68.0,2.0,6.0,3.0,1.0,-80.0,231.0,417.0,138.0,497.0,-93.0,-0.1066,0.1752
75938056,0,0,19,76,0.7755,-0.05130000000000001,0.2807,-0.041700000000000015,0.3125,-0.05559999999999998,0.3056,-135.0,122.0,-8.0,-10.0,-2.0,11.0,0.0,14.0,2.0,11.0,-43.0,297.0,-4.0,30.0,1.2199999999999989,27.0,3.0,97.0,4.370000000000001,26.2,-8.0,12.0,-139.0,213.0,7.0,12.0,132.0,159.0,-271.0,54.0,2.0,0.0,18.0,0.0,-2.0,4.0,0.0,1.0,109.0,14.0,-34.0,62.0,-143.0,48.0,0.017400000000000002,0.0185
75938056,1,1,19,76,0.7755,0.0758,0.1654,0.04159999999999997,0.4167,0.055499999999999994,0.3056,135.0,-122.0,8.0,10.0,2.0,11.0,0.0,14.0,-2.0,11.0,92.0,175.0,4.0,40.0,4.629999999999999,15.91,21.0,33.0,1.0299999999999994,10.97,7.0,12.0,132.0,159.0,-8.0,12.0,-139.0,213.0,271.0,-54.0,-3.0,3.0,-49.0,49.0,3.0,2.0,-1.0,3.0,-95.0,133.0,50.0,80.0,145.0,-53.0,0.18330000000000002,0.0376
75938189,0,0,28,96,0.6906,-0.11530000000000001,0.5392,-0.06790000000000002,0.4375,-0.04510000000000003,0.3889,-389.0,305.0,-21.0,-3.0,-3.0,14.0,-6.0,6.0,5.0,16.0,-337.0,571.0,-8.0,42.0,-19.52,40.79,-21.0,85.0,0.870000000000001,20.98,8.0,17.0,98.0,257.0,12.0,30.0,169.0,422.0,-71.0,-165.0,1.0,3.0,-62.0,89.0,3.0,4.0,-1.0,1.0,46.0,120.0,93.0,0.0,47.0,-120.0,-0.046700000000000005,0.0637
75938189,1,1,28,96,0.6906,0.32489999999999997,0.2512,0.16159999999999997,0.4688,0.2118,0.4444,389.0,-305.0,21.0,3.0,5.0,16.0,-6.0,6.0,-3.0,14.0,52.0,266.0,13.0,45.0,-1.4800000000000004,16.62,-17.0,59.0,-3.8400000000000016,16.35,12.0,30.0,169.0,422.0,8.0,17.0,98.0,257.0,71.0,165.0,-2.0,3.0,-47.0,48.0,2.0,5.0,-2.0,2.0,80.0,182.0,182.0,243.0,102.0,61.0,-0.0266,0.0579
75939046,0,1,29,119,0.8207,0.08360000000000001,0.269,0.033399999999999985,0.5333,0.05559999999999998,0.4444,4.0,-23.0,-3.0,15.0,2.0,16.0,-5.0,9.0,3.0,11.0,-7.0,117.0,2.0,32.0,-1.1999999999999993,7.31,-7.0,25.0,-1.1600000000000001,5.8,142.0,153.0,1564.0,2467.0,-8.0,14.0,-119.0,240.0,1683.0,2227.0,1.0,0.0,3.0,0.0,2.0,8.0,-4.0,5.0,-88.0,98.0,414.0,357.0,502.0,259.0,0.2323,0.0553
75939046,1,0,29,123,0.8483,0.05660000000000004,0.3575,0.06669999999999998,0.2833,0.055499999999999994,0.3056,-31.0,53.0,1.0,-15.0,2.0,11.0,-5.0,9.0,3.0,16.0,-25.0,148.0,4.0,17.0,-3.9899999999999984,13.45,5.0,31.0,0.5700000000000003,8.89,-4.0,10.0,-16.0,153.0,124.0,179.0,1284.0,2821.0,-1300.0,-2668.0,2.0,8.0,21.0,89.0,-3.0,4.0,1.0,0.0,988.0,1785.0,13.0,81.0,-975.0,-1704.0,-9.99999999999994e-05,0.0141
75940913,0,1,24,81,0.6585,0.03260000000000002,0.205,0.0973,0.3194,0.06240000000000001,0.2188,120.0,-7.0,14.0,-1.0,2.0,7.0,0.0,17.0,-2.0,8.0,5.0,196.0,7.0,23.0,-5.670000000000002,28.0,-36.0,92.0,-15.55,33.68,-4.0,19.0,-19.0,265.0,-1.0,9.0,-33.0,177.0,14.0,88.0,0.0,1.0,8.0,5.0,-1.0,5.0,-2.0,3.0,6.0,55.0,-9.0,100.0,-15.0,45.0,0.013899999999999996,0.0976
75940913,1,0,24,85,0.6911,-0.0007999999999999952,0.1442,-0.08659999999999998,0.2778,-0.040199999999999986,0.2188,-15.0,-30.0,-14.0,-7.0,-2.0,7.0,-4.0,17.0,2.0,8.0,-2.0,119.0,-7.0,20.0,6.399999999999999,17.0,3.0,47.0,8.549999999999999,13.72,-5.0,10.0,-108.0,193.0,0.0,20.0,67.0,284.0,-175.0,-91.0,-3.0,5.0,-51.0,58.0,0.0,2.0,-3.0,4.0,13.0,83.0,-4.0,23.0,-17.0,-60.0,-0.28669999999999995,0.3364
75941873,0,0,22,82,0.7257,-0.0998,0.3452,-0.1659,0.4306,-0.029700000000000004,0.3214,-206.0,126.0,-28.0,6.0,-2.0,9.0,-6.0,12.0,4.0,7.0,-207.0,339.0,-13.0,31.0,-18.810000000000002,37.67,-34.0,65.0,-7.78,15.58,0.0,9.0,-57.0,169.0,3.0,5.0,49.0,79.0,-106.0,90.0,1.0,0.0,18.0,0.0,3.0,1.0,-2.0,3.0,-8.0,79.0,-76.0,91.0,-68.0,12.0,-0.2201,0.2481
75941873,1,1,22,82,0.7257,0.1772,0.2169,0.24099999999999994,0.3472,0.20829999999999999,0.25,206.0,-126.0,28.0,-6.0,4.0,7.0,-6.0,12.0,-2.0,9.0,-1.0,213.0,15.0,25.0,-11.16,30.43,-5.0,50.0,-0.02999999999999936,13.33,3.0,5.0,49.0,79.0,0.0,9.0,-57.0,169.0,106.0,-90.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,59.0,19.0,57.0,0.0,-2.0,-19.0,-0.2419,0.3496
75942176,0,1,29,97,0.6644,0.30489999999999995,0.1831,0.1194,0.4118,0.1518,0.3125,246.0,19.0,11.0,7.0,3.0,10.0,-5.0,13.0,-2.0,9.0,200.0,106.0,6.0,28.0,12.94,10.6,29.0,41.0,6.02,12.39,-1.0,11.0,-51.0,194.0,4.0,12.0,25.0,174.0,-76.0,20.0,-1.0,3.0,7.0,19.0,1.0,2.0,-2.0,4.0,11.0,59.0,-15.0,66.0,-26.0,7.0,-0.015100000000000002,0.1771
75942176,1,0,29,112,0.7671,-0.02500000000000001,0.1426,-0.0781,0.3281,-0.07140000000000002,0.3214,-141.0,-166.0,-11.0,-8.0,-2.0,9.0,-1.0,8.0,3.0,11.0,-4.0,89.0,-5.0,21.0,2.25,9.89,-2.0,30.0,-2.469999999999999,10.87,-10.0,16.0,-224.0,277.0,4.0,6.0,45.0,109.0,-269.0,168.0,1.0,1.0,-19.0,30.0,-1.0,5.0,-1.0,2.0,-15.0,82.0,-141.0,141.0,-126.0,59.0,0.1055,0.0843
75942366,0,1,41,122,0.598,0.3867,0.286,0.19870000000000004,0.3846,0.2667,0.3333,277.0,-50.0,10.0,0.0,4.0,8.0,-8.0,9.0,0.0,7.0,178.0,159.0,8.0,20.0,8.2,19.88,19.0,41.0,6.880000000000001,13.38,-3.0,13.0,-38.0,121.0,4.0,5.0,40.0,51.0,-78.0,70.0,1.0,1.0,-9.0,17.0,0.0,2.0,-2.0,2.0,65.0,26.0,34.0,18.0,-31.0,-8.0,-0.20610000000000003,0.34
75942366,1,0,41,130,0.6373,-0.10569999999999996,0.4114,-0.10420000000000001,0.4167,0.0,0.35,-142.0,32.0,-13.0,-3.0,0.0,7.0,-2.0,3.0,2.0,10.0,-73.0,202.0,-5.0,20.0,-10.43,28.86,-40.0,86.0,-14.71,28.85,1.0,7.0,-17.0,79.0,1.0,13.0,-9.0,137.0,-8.0,-58.0,0.0,1.0,-12.0,20.0,1.0,3.0,0.0,0.0,-42.0,84.0,0.0,0.0,42.0,-84.0,0.02769999999999999,0.1042
75943167,0,0,43,168,0.785,0.1214,0.084,-0.017100000000000004,0.3088,-0.04999999999999999,0.3,750.0,-908.0,-2.0,-12.0,0.0,6.0,3.0,5.0,1.0,9.0,71.0,120.0,0.0,21.0,11.829999999999998,20.0,15.0,53.0,7.91,17.12,-4.0,8.0,-52.0,80.0,53.0,1.0,549.0,5.0,-601.0,75.0,4.0,0.0,79.0,0.0,-2.0,3.0,-1.0,1.0,302.0,0.0,-18.0,34.0,-320.0,34.0,-0.8896,1.0
75943167,1,1,43,157,0.7336,-0.22149999999999997,0.6949,-0.027000000000000024,0.4853,-0.07500000000000001,0.45,-403.0,764.0,0.0,12.0,0.0,9.0,4.0,5.0,0.0,6.0,-291.0,861.0,0.0,33.0,-32.34,95.67,-50.0,201.0,-31.17000000000001,74.04,22.0,2.0,209.0,31.0,-1.0,7.0,-12.0,62.0,221.0,-31.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,-30.0,40.0,48.0,0.0,78.0,-40.0,0.07039999999999999,0.1383
75943919,0,0,30,123,0.8039,-0.1124,0.3873,-0.059599999999999986,0.4286,-0.041700000000000015,0.4167,-354.0,-121.0,-10.0,-12.0,-1.0,10.0,0.0,0.0,1.0,14.0,82.0,208.0,-5.0,36.0,11.419999999999998,20.8,16.0,48.0,4.130000000000001,15.69,2.0,6.0,12.0,76.0,1.0,9.0,1.0,97.0,11.0,-21.0,-1.0,1.0,-4.0,4.0,0.0,5.0,0.0,0.0,9.0,61.0,20.0,2.0,11.0,-59.0,0.0458,0.054
75943919,1,1,30,122,0.7974,0.2232,0.4563,0.08329999999999993,0.5238,0.04160000000000008,0.5417,400.0,-55.0,14.0,4.0,1.0,13.0,0.0,0.0,-1.0,11.0,366.0,287.0,7.0,44.0,24.560000000000002,22.08,59.0,60.0,18.55,19.31,2.0,10.0,20.0,100.0,6.0,2.0,73.0,15.0,-53.0,85.0,-1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,53.0,13.0,16.0,38.0,-37.0,25.0,-0.4677,0.5214
75955697,0,1,19,64,0.6598,0.027400000000000008,0.1003,0.1136,0.1364,0.06669999999999998,0.1,12.0,24.0,1.0,4.0,2.0,2.0,1.0,16.0,1.0,2.0,23.0,79.0,6.0,6.0,-14.0,39.5,15.0,56.0,7.930000000000003,23.33,2.0,0.0,24.0,0.0,1.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,24.0,0.0,14.0,0.0,-0.14780000000000004,1.0
75955697,1,0,19,64,0.6598,0.012800000000000006,0.0698,0.10030000000000001,0.0455,0.024999999999999994,0.1,-12.0,-24.0,-1.0,-4.0,1.0,2.0,1.0,16.0,2.0,2.0,11.0,55.0,5.0,2.0,-5.5,27.5,4.0,28.0,11.079999999999998,0.71,1.0,0.0,10.0,0.0,2.0,0.0,24.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75956569,0,0,30,30,0.0601,0.029500000000000005,0.0101,0.1023,0.0341,0.0938,0.0312,-78.0,0.0,-8.0,0.0,3.0,1.0,-9.0,30.0,6.0,1.0,29.0,10.0,9.0,3.0,-0.25,10.0,5.0,10.0,4.11,0.0,4.0,0.0,78.0,0.0,4.0,0.0,74.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75956569,1,1,30,30,0.0601,0.1086,0.0101,0.1932,0.0341,0.1876,0.0312,78.0,0.0,8.0,0.0,6.0,1.0,-9.0,30.0,3.0,1.0,107.0,10.0,17.0,3.0,6.710000000000001,10.0,27.0,10.0,12.87,0.0,4.0,0.0,74.0,0.0,4.0,0.0,78.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75957995,0,0,22,66,0.5893,0.02149999999999999,0.2227,0.015100000000000002,0.2885,0.0,0.25,-157.0,8.0,-12.0,-3.0,1.0,6.0,-4.0,11.0,7.0,7.0,33.0,104.0,2.0,15.0,2.240000000000002,17.33,-1.0,50.0,0.8000000000000007,18.58,7.0,3.0,56.0,53.0,5.0,1.0,78.0,13.0,-22.0,40.0,1.0,0.0,2.0,0.0,5.0,0.0,-1.0,3.0,7.0,0.0,0.0,0.0,-7.0,0.0,-0.37570000000000003,1.0
75957995,1,1,22,66,0.5893,0.3042,0.2056,0.2252,0.3462,0.20829999999999999,0.2917,157.0,-8.0,12.0,3.0,7.0,7.0,-4.0,11.0,1.0,6.0,190.0,96.0,14.0,18.0,6.719999999999999,13.71,51.0,30.0,13.12,10.08,5.0,1.0,78.0,13.0,7.0,3.0,56.0,53.0,22.0,-40.0,3.0,0.0,13.0,0.0,1.0,0.0,1.0,1.0,80.0,0.0,34.0,0.0,-46.0,0.0,-0.8731,1.0
75959127,0,1,60,148,0.4884,0.08250000000000002,0.6542,0.08829999999999993,0.5441,0.17860000000000004,0.4643,374.0,295.0,9.0,10.0,5.0,13.0,-3.0,4.0,-2.0,11.0,540.0,473.0,6.0,37.0,19.9,36.38,39.0,118.0,11.469999999999999,32.51,-1.0,4.0,-15.0,57.0,-1.0,27.0,42.0,252.0,-57.0,-195.0,-2.0,3.0,-35.0,39.0,-2.0,4.0,0.0,0.0,-10.0,99.0,18.0,0.0,28.0,-99.0,-0.027,0.0368
75959127,1,0,60,158,0.5215,-0.07400000000000001,0.2452,-0.192,0.4559,-0.17410000000000003,0.3929,-510.0,-316.0,-26.0,-3.0,-4.0,11.0,2.0,3.0,6.0,14.0,49.0,178.0,-12.0,31.0,16.25,16.18,3.0,60.0,3.9599999999999973,16.6,-3.0,30.0,-71.0,380.0,-1.0,5.0,2.0,64.0,-73.0,316.0,-1.0,1.0,-3.0,3.0,-3.0,7.0,1.0,1.0,14.0,52.0,44.0,135.0,30.0,83.0,-0.0306,0.0499
75963975,0,1,19,19,0.1022,0.0973,0.0318,0.1731,0.0769,0.15000000000000002,0.05,-46.0,0.0,7.0,0.0,3.0,1.0,-4.0,18.0,1.0,1.0,41.0,10.0,9.0,4.0,2.75,10.0,15.0,10.0,10.28,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75963975,1,0,19,19,0.1022,0.21380000000000002,0.0318,0.038500000000000006,0.0769,0.05,0.05,46.0,0.0,-7.0,0.0,1.0,1.0,-4.0,18.0,3.0,1.0,87.0,10.0,2.0,4.0,38.5,10.0,68.0,10.0,41.72,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75964932,0,1,35,50,0.2825,0.12739999999999999,0.0279,0.46,0.0208,0.24170000000000003,0.05,-12.0,0.0,15.0,0.0,6.0,1.0,-5.0,18.0,3.0,1.0,71.0,13.0,24.0,1.0,-1.0,13.0,28.0,13.0,13.6,0.0,9.0,2.0,148.0,8.0,1.0,2.0,29.0,14.0,119.0,-6.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,43.0,0.0,78.0,0.0,35.0,0.0,-0.8844,1.0
75964932,1,0,35,50,0.2825,0.1495,0.0279,0.17149999999999999,0.0208,0.11669999999999998,0.05,12.0,0.0,-15.0,0.0,3.0,1.0,-5.0,18.0,6.0,1.0,83.0,13.0,9.0,1.0,11.0,13.0,22.0,13.0,9.42,0.0,1.0,2.0,29.0,14.0,9.0,2.0,148.0,8.0,-119.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75969960,0,0,81,81,0.1623,0.3555,0.016,0.3404,0.0119,0.3222,0.0278,-161.0,0.0,-25.0,0.0,13.0,1.0,-33.0,34.0,24.0,1.0,243.0,10.0,30.0,1.0,8.07,10.0,83.0,10.0,24.42,0.0,29.0,0.0,323.0,0.0,24.0,0.0,438.0,0.0,-115.0,0.0,5.0,0.0,32.0,0.0,9.0,0.0,1.0,0.0,153.0,0.0,201.0,0.0,48.0,0.0,-0.9201,1.0
75969960,1,1,81,81,0.1623,0.5919,0.016,0.6244999999999999,0.0119,0.5972,0.0278,161.0,0.0,25.0,0.0,24.0,1.0,-33.0,34.0,13.0,1.0,404.0,10.0,55.0,1.0,6.559999999999999,10.0,67.0,10.0,16.67,0.0,24.0,0.0,438.0,0.0,29.0,0.0,323.0,0.0,115.0,0.0,2.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,104.0,0.0,285.0,0.0,181.0,0.0,-0.9326,1.0
75970255,0,1,30,118,0.7919,0.04410000000000003,0.4229,0.07900000000000001,0.4342,0.05560000000000004,0.3611,89.0,158.0,12.0,2.0,2.0,13.0,0.0,12.0,-2.0,11.0,55.0,433.0,6.0,33.0,-0.7800000000000011,33.31,75.0,98.0,21.090000000000003,30.65,6.0,5.0,99.0,122.0,1.0,9.0,3.0,207.0,96.0,-85.0,0.0,3.0,15.0,38.0,3.0,1.0,0.0,3.0,69.0,111.0,33.0,24.0,-36.0,-87.0,0.247,0.0674
75970255,1,0,30,121,0.8121,-0.2433,0.3797,-0.15789999999999998,0.3947,-0.1112,0.3056,-446.0,58.0,-24.0,-4.0,-4.0,11.0,0.0,12.0,4.0,13.0,-275.0,407.0,-12.0,30.0,-18.14,37.0,-23.0,70.0,-5.16,20.09,6.0,5.0,115.0,107.0,2.0,6.0,33.0,135.0,82.0,-28.0,2.0,0.0,17.0,0.0,5.0,1.0,-1.0,3.0,-25.0,61.0,0.0,0.0,25.0,-61.0,-0.22059999999999996,0.4754
75970330,0,1,31,125,0.8013,0.1493,0.5177,0.05260000000000009,0.5921,0.04169999999999996,0.625,315.0,29.0,8.0,14.0,1.0,15.0,0.0,0.0,-1.0,9.0,262.0,425.0,4.0,45.0,14.61,28.33,58.0,75.0,20.900000000000002,17.98,-10.0,26.0,-9.0,229.0,-2.0,6.0,-36.0,62.0,27.0,167.0,1.0,0.0,4.0,0.0,1.0,6.0,0.0,0.0,6.0,17.0,21.0,34.0,15.0,17.0,-0.030100000000000016,0.5787
75970330,1,0,31,128,0.8205,-0.1526,0.4884,-0.09210000000000002,0.4474,-0.08340000000000003,0.4167,-290.0,-21.0,-14.0,-8.0,-2.0,10.0,0.0,0.0,2.0,14.0,-124.0,442.0,-7.0,34.0,-4.450000000000003,44.2,-15.0,96.0,-4.669999999999998,28.33,-2.0,5.0,-9.0,24.0,-3.0,20.0,61.0,190.0,-70.0,-166.0,0.0,3.0,-13.0,81.0,0.0,1.0,0.0,0.0,18.0,190.0,-5.0,14.0,-23.0,-176.0,-0.009499999999999998,0.026
75972657,0,1,30,93,0.6118,0.21429999999999993,0.4777,0.1652,0.4737,0.16069999999999995,0.375,225.0,234.0,15.0,12.0,3.0,12.0,-7.0,11.0,0.0,9.0,137.0,481.0,10.0,36.0,1.1200000000000045,40.08,108.0,79.0,25.799999999999997,16.53,3.0,2.0,19.0,45.0,-5.0,29.0,-35.0,445.0,54.0,-400.0,4.0,0.0,67.0,0.0,1.0,2.0,0.0,0.0,223.0,17.0,0.0,0.0,-223.0,-17.0,-0.5777,0.612
